"TableTitle"	"Variable"	"Units"	"Year"	"Age.group"	"Sex"	"Education.level"	"Residence"	"Region"	"Wealth.quintle"	"Value"
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"North Eastern"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Nyanza"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Nyanza"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Nyanza"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Nyanza"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Nyanza"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Nyanza"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Rift Valley"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Rift Valley"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Rift Valley"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Rift Valley"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Rift Valley"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Rift Valley"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Total"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Total"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Total"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Total"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Total"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Total"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Western"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Western"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Western"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Western"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Western"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Male"	"Secondary"	"Urban"	"Western"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Central"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Central"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Central"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Central"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Central"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Central"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Coast"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Coast"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Coast"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Coast"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Coast"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Coast"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Eastern"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Eastern"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Eastern"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Eastern"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Eastern"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Eastern"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nairobi"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nairobi"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nairobi"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nairobi"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nairobi"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nairobi"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"North Eastern"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"North Eastern"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"North Eastern"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"North Eastern"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"North Eastern"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"North Eastern"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nyanza"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nyanza"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nyanza"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nyanza"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nyanza"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Nyanza"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Rift Valley"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Rift Valley"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Rift Valley"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Rift Valley"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Rift Valley"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Rift Valley"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Total"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Total"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Total"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Total"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Total"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Total"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Western"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Western"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Western"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Western"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Western"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Rural"	"Western"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Central"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Central"	"Highest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Central"	"Lowest"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Central"	"Middle"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Central"	"Second"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Central"	"Total"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Coast"	"Fourth"	
"Table 2.14 School attendance ratios"	"Net school attendance ratio (NAR) for the de facto household population"	"percent"	"2014"	"14-17"	"Total"	"Primary"	"Total"	"Coast"	"Highest"	
